date,source,campaign,cost
2020-07-24,vk,lal|727027,345.68999999999994
2020-07-24,yandex_direct,gnrl|326308,269.16999999999996
2020-07-24,yandex_direct,gnrl|445275,398.85
2020-07-24,yandex_direct,gnrl|845242,453.48
2020-07-24,yandex_direct,gnrl|953233,176.06
2020-07-24,yandex_direct,ret|574813,411.76
2020-07-25,fb,gnrl|755263,289.78000000000003
2020-07-25,fb,lal|772023,523.71
2020-07-25,google_ads,lal|487809,681.79
2020-07-25,vk,lal|727027,209.7
2020-07-25,yandex_direct,gnrl|326308,226.95999999999998
2020-07-25,yandex_direct,gnrl|445275,77.35
2020-07-25,yandex_direct,gnrl|845242,240.04
2020-07-25,yandex_direct,gnrl|863656,444.07
2020-07-25,yandex_direct,gnrl|953233,122.46
2020-07-25,yandex_direct,ret|574813,527.13
2020-07-26,fb,gnrl|755263,187.91
2020-07-26,fb,lal|772023,202.86
2020-07-26,google_ads,lal|487809,169.91
2020-07-26,vk,lal|727027,192.61
2020-07-26,yandex_direct,gnrl|326308,123.59
2020-07-26,yandex_direct,gnrl|445275,162.16
2020-07-26,yandex_direct,gnrl|845242,421.19000000000005
2020-07-26,yandex_direct,gnrl|863656,139.38
2020-07-26,yandex_direct,gnrl|953233,311.03999999999996
2020-07-26,yandex_direct,ret|574813,113.6
2020-07-27,fb,gnrl|755263,257.08000000000004
2020-07-27,fb,lal|772023,552.44
2020-07-27,vk,lal|727027,237.08
2020-07-27,yandex_direct,gnrl|326308,697.9200000000001
2020-07-27,yandex_direct,gnrl|445275,783.8199999999999
2020-07-27,yandex_direct,gnrl|863656,369.90999999999997
2020-07-27,yandex_direct,gnrl|953233,103.46000000000001
2020-07-27,yandex_direct,ret|574813,673.4000000000001
2020-07-28,fb,gnrl|755263,264.98
2020-07-28,fb,lal|772023,336.92999999999995
2020-07-28,google_ads,lal|487809,636.99
2020-07-28,vk,lal|727027,134.6
2020-07-28,yandex_direct,gnrl|326308,208.03
2020-07-28,yandex_direct,gnrl|445275,294.44
2020-07-28,yandex_direct,gnrl|845242,316.86
2020-07-28,yandex_direct,gnrl|863656,209.45
2020-07-28,yandex_direct,gnrl|953233,95.63
2020-07-28,yandex_direct,ret|574813,536.16
2020-07-29,fb,gnrl|755263,102.41999999999999
2020-07-29,google_ads,lal|487809,416.57
2020-07-29,vk,lal|727027,89.13
2020-07-29,yandex_direct,gnrl|326308,286.31
2020-07-29,yandex_direct,gnrl|445275,225.74
2020-07-29,yandex_direct,gnrl|845242,343.52
2020-07-29,yandex_direct,gnrl|863656,161.19
2020-07-29,yandex_direct,gnrl|953233,269.40999999999997
2020-07-30,fb,gnrl|755263,238.12
2020-07-30,fb,lal|772023,141.98
2020-07-30,google_ads,lal|487809,264.7
2020-07-30,yandex_direct,gnrl|445275,471.5
2020-07-30,yandex_direct,gnrl|845242,716.05
2020-07-30,yandex_direct,gnrl|863656,322.3
2020-07-30,yandex_direct,gnrl|953233,182.38
2020-07-30,yandex_direct,ret|574813,673.29
2020-07-31,fb,gnrl|755263,192.74
2020-07-31,fb,lal|772023,164.71
2020-07-31,vk,lal|727027,92.6
2020-07-31,yandex_direct,gnrl|326308,199.14999999999998
2020-07-31,yandex_direct,gnrl|445275,644.8399999999999
2020-07-31,yandex_direct,gnrl|845242,413.52000000000004
2020-07-31,yandex_direct,gnrl|953233,82.23
2020-08-01,fb,gnrl|755263,92.03999999999999
2020-08-01,fb,lal|772023,475.59999999999997
2020-08-01,vk,lal|727027,92.0
2020-08-01,yandex_direct,gnrl|326308,328.42
2020-08-01,yandex_direct,gnrl|445275,279.52
2020-08-01,yandex_direct,gnrl|845242,600.77
2020-08-01,yandex_direct,gnrl|863656,436.41999999999996
2020-08-01,yandex_direct,gnrl|953233,113.32
2020-08-01,yandex_direct,ret|574813,286.1
2020-08-02,fb,gnrl|755263,161.57
2020-08-02,fb,lal|772023,156.05
2020-08-02,google_ads,lal|487809,173.87
2020-08-02,vk,lal|727027,285.78999999999996
2020-08-02,yandex_direct,gnrl|326308,182.71
2020-08-02,yandex_direct,gnrl|845242,156.62
2020-08-02,yandex_direct,gnrl|863656,403.0
2020-08-02,yandex_direct,gnrl|953233,219.94
2020-08-02,yandex_direct,ret|574813,249.39999999999998
2020-08-03,fb,gnrl|755263,77.62
2020-08-03,fb,lal|772023,239.34
2020-08-03,vk,lal|727027,406.90999999999997
2020-08-03,yandex_direct,gnrl|326308,203.96
2020-08-03,yandex_direct,gnrl|445275,164.54
2020-08-03,yandex_direct,gnrl|845242,143.79
2020-08-03,yandex_direct,gnrl|863656,183.42000000000002
2020-08-03,yandex_direct,gnrl|953233,114.67
2020-08-03,yandex_direct,ret|574813,229.18
2020-08-04,fb,gnrl|755263,141.9
2020-08-04,fb,lal|772023,299.64
2020-08-04,google_ads,lal|487809,176.87
2020-08-04,yandex_direct,gnrl|326308,233.87
2020-08-04,yandex_direct,gnrl|845242,93.78
2020-08-04,yandex_direct,ret|574813,115.04
2020-08-05,fb,gnrl|755263,162.45999999999998
2020-08-05,fb,lal|772023,251.24
2020-08-05,google_ads,lal|487809,222.04
2020-08-05,vk,lal|727027,520.27
2020-08-05,yandex_direct,gnrl|326308,351.98
2020-08-05,yandex_direct,gnrl|445275,490.75
2020-08-05,yandex_direct,gnrl|845242,325.22
2020-08-05,yandex_direct,gnrl|863656,327.37
2020-08-05,yandex_direct,gnrl|953233,160.07999999999998
2020-08-05,yandex_direct,ret|574813,208.61
2020-08-06,fb,lal|772023,304.51
2020-08-06,google_ads,lal|487809,517.86
2020-08-06,vk,lal|727027,630.1700000000001
2020-08-06,yandex_direct,gnrl|445275,444.43
2020-08-06,yandex_direct,gnrl|845242,420.12
2020-08-06,yandex_direct,gnrl|953233,270.32
2020-08-06,yandex_direct,ret|574813,154.91
2020-08-07,fb,gnrl|755263,218.49
2020-08-07,fb,lal|772023,302.14
2020-08-07,google_ads,lal|487809,449.44000000000005
2020-08-07,yandex_direct,gnrl|326308,352.9
2020-08-07,yandex_direct,gnrl|445275,280.43
2020-08-07,yandex_direct,gnrl|845242,742.5500000000001
2020-08-07,yandex_direct,gnrl|863656,324.09
2020-08-07,yandex_direct,gnrl|953233,53.17
2020-08-07,yandex_direct,ret|574813,229.44
2020-08-08,fb,gnrl|755263,27.28
2020-08-08,fb,lal|772023,248.66
2020-08-08,google_ads,lal|487809,162.73
2020-08-08,vk,lal|727027,137.22
2020-08-08,yandex_direct,gnrl|445275,172.25
2020-08-08,yandex_direct,gnrl|845242,440.01
2020-08-08,yandex_direct,gnrl|863656,436.67
2020-08-08,yandex_direct,gnrl|953233,181.76
2020-08-08,yandex_direct,ret|574813,251.9
2020-08-09,fb,gnrl|755263,115.51
2020-08-09,fb,lal|772023,183.68
2020-08-09,google_ads,lal|487809,728.68
2020-08-09,vk,lal|727027,309.5
2020-08-09,yandex_direct,gnrl|326308,237.07
2020-08-09,yandex_direct,gnrl|845242,520.61
2020-08-09,yandex_direct,gnrl|863656,185.37
2020-08-09,yandex_direct,gnrl|953233,163.45
2020-08-09,yandex_direct,ret|574813,385.87
2020-08-10,fb,gnrl|755263,39.86
2020-08-10,fb,lal|772023,457.55
2020-08-10,google_ads,lal|487809,482.38
2020-08-10,vk,lal|727027,96.79
2020-08-10,yandex_direct,gnrl|326308,77.98
2020-08-10,yandex_direct,gnrl|445275,998.45
2020-08-10,yandex_direct,gnrl|845242,183.44
2020-08-10,yandex_direct,gnrl|863656,283.63
2020-08-10,yandex_direct,gnrl|953233,196.91
2020-08-11,fb,gnrl|755263,50.42
2020-08-11,fb,lal|772023,262.08
2020-08-11,google_ads,lal|487809,553.26
2020-08-11,vk,lal|727027,202.92000000000002
2020-08-11,yandex_direct,gnrl|326308,260.39
2020-08-11,yandex_direct,gnrl|445275,381.01
2020-08-11,yandex_direct,gnrl|845242,541.71
2020-08-11,yandex_direct,gnrl|863656,130.14
2020-08-11,yandex_direct,gnrl|953233,302.42999999999995
2020-08-12,fb,gnrl|755263,204.73
2020-08-12,fb,lal|772023,499.67999999999995
2020-08-12,google_ads,lal|487809,170.81
2020-08-12,vk,lal|727027,196.57
2020-08-12,yandex_direct,gnrl|326308,206.12
2020-08-12,yandex_direct,gnrl|445275,297.08
2020-08-12,yandex_direct,gnrl|845242,379.34000000000003
2020-08-12,yandex_direct,gnrl|863656,108.65
2020-08-12,yandex_direct,gnrl|953233,90.03
2020-08-12,yandex_direct,ret|574813,120.99
2020-08-13,fb,gnrl|755263,170.26999999999998
2020-08-13,fb,lal|772023,596.9
2020-08-13,google_ads,lal|487809,311.2
2020-08-13,vk,lal|727027,42.66
2020-08-13,yandex_direct,gnrl|326308,433.28
2020-08-13,yandex_direct,gnrl|445275,314.13
2020-08-13,yandex_direct,gnrl|845242,123.34
2020-08-13,yandex_direct,gnrl|863656,219.22
2020-08-13,yandex_direct,gnrl|953233,181.24
2020-08-13,yandex_direct,ret|574813,639.55
2020-08-14,fb,gnrl|755263,50.67
2020-08-14,google_ads,lal|487809,284.63
2020-08-14,vk,lal|727027,379.37
2020-08-14,yandex_direct,gnrl|326308,100.26
2020-08-14,yandex_direct,gnrl|845242,588.42
2020-08-14,yandex_direct,gnrl|863656,74.0
2020-08-14,yandex_direct,gnrl|953233,238.81
2020-08-14,yandex_direct,ret|574813,303.15999999999997
2020-08-15,fb,gnrl|755263,128.21
2020-08-15,fb,lal|772023,302.06
2020-08-15,vk,lal|727027,145.97
2020-08-15,yandex_direct,gnrl|326308,81.45
2020-08-15,yandex_direct,gnrl|445275,377.89
2020-08-15,yandex_direct,gnrl|845242,339.11
2020-08-15,yandex_direct,gnrl|863656,205.96
2020-08-15,yandex_direct,gnrl|953233,84.38
2020-08-15,yandex_direct,ret|574813,126.2
2020-08-16,fb,gnrl|755263,209.27
2020-08-16,fb,lal|772023,537.87
2020-08-16,google_ads,lal|487809,205.22
2020-08-16,vk,lal|727027,389.02000000000004
2020-08-16,yandex_direct,gnrl|326308,298.98
2020-08-16,yandex_direct,gnrl|445275,283.74
2020-08-16,yandex_direct,gnrl|863656,306.35
2020-08-16,yandex_direct,gnrl|953233,70.92
2020-08-16,yandex_direct,ret|574813,396.88
2020-08-17,fb,lal|772023,591.47
2020-08-17,google_ads,lal|487809,160.07
2020-08-17,vk,lal|727027,88.23
2020-08-17,yandex_direct,gnrl|845242,637.8
2020-08-17,yandex_direct,gnrl|863656,354.34000000000003
2020-08-17,yandex_direct,gnrl|953233,73.78
2020-08-17,yandex_direct,ret|574813,272.15999999999997
2020-08-18,fb,gnrl|755263,198.49
2020-08-18,google_ads,lal|487809,576.9
2020-08-18,vk,lal|727027,304.9
2020-08-18,yandex_direct,gnrl|326308,221.62
2020-08-18,yandex_direct,gnrl|845242,549.3199999999999
2020-08-18,yandex_direct,gnrl|863656,214.39
2020-08-18,yandex_direct,gnrl|953233,199.09
2020-08-18,yandex_direct,ret|574813,318.12
2020-08-19,fb,gnrl|755263,139.74
2020-08-19,google_ads,lal|487809,436.94
2020-08-19,vk,lal|727027,170.38
2020-08-19,yandex_direct,gnrl|326308,403.13
2020-08-19,yandex_direct,gnrl|445275,664.1899999999999
2020-08-19,yandex_direct,gnrl|845242,474.9
2020-08-19,yandex_direct,gnrl|863656,311.21999999999997
2020-08-19,yandex_direct,gnrl|953233,94.94
2020-08-19,yandex_direct,ret|574813,844.49
2020-08-20,fb,gnrl|755263,155.62
2020-08-20,fb,lal|772023,198.48
2020-08-20,google_ads,lal|487809,1094.6200000000001
2020-08-20,vk,lal|727027,247.78
2020-08-20,yandex_direct,gnrl|326308,302.43
2020-08-20,yandex_direct,gnrl|845242,383.57000000000005
2020-08-20,yandex_direct,gnrl|863656,280.81
2020-08-20,yandex_direct,gnrl|953233,104.89
2020-08-20,yandex_direct,ret|574813,375.93
2020-08-21,fb,gnrl|755263,81.67
2020-08-21,fb,lal|772023,314.54
2020-08-21,google_ads,lal|487809,177.05
2020-08-21,yandex_direct,gnrl|326308,522.01
2020-08-21,yandex_direct,gnrl|445275,155.26
2020-08-21,yandex_direct,gnrl|845242,743.3299999999999
2020-08-21,yandex_direct,gnrl|863656,362.21000000000004
2020-08-21,yandex_direct,gnrl|953233,61.09
2020-08-21,yandex_direct,ret|574813,301.9
2020-08-22,fb,gnrl|755263,273.65999999999997
2020-08-22,fb,lal|772023,405.40999999999997
2020-08-22,google_ads,lal|487809,330.16
2020-08-22,vk,lal|727027,116.53
2020-08-22,yandex_direct,gnrl|445275,359.84000000000003
2020-08-22,yandex_direct,gnrl|845242,424.36
2020-08-22,yandex_direct,gnrl|863656,81.92
2020-08-22,yandex_direct,ret|574813,160.87
2020-08-23,fb,gnrl|755263,165.12
2020-08-23,fb,lal|772023,374.49
2020-08-23,google_ads,lal|487809,179.4
2020-08-23,vk,lal|727027,308.14
2020-08-23,yandex_direct,gnrl|326308,423.79999999999995
2020-08-23,yandex_direct,gnrl|445275,303.6
2020-08-23,yandex_direct,gnrl|845242,178.46
2020-08-23,yandex_direct,gnrl|863656,429.42
2020-08-23,yandex_direct,gnrl|953233,541.09
2020-08-24,fb,gnrl|755263,81.37
2020-08-24,google_ads,lal|487809,444.65
2020-08-24,vk,lal|727027,363.56
2020-08-24,yandex_direct,gnrl|326308,625.17
2020-08-24,yandex_direct,gnrl|445275,54.87
2020-08-24,yandex_direct,gnrl|845242,134.47
2020-08-24,yandex_direct,gnrl|863656,191.53
2020-08-24,yandex_direct,gnrl|953233,322.52
2020-08-24,yandex_direct,ret|574813,246.93
2020-08-25,fb,gnrl|755263,311.96
2020-08-25,google_ads,lal|487809,248.16
2020-08-25,vk,lal|727027,441.08000000000004
2020-08-25,yandex_direct,gnrl|445275,426.94999999999993
2020-08-25,yandex_direct,gnrl|845242,228.94
2020-08-25,yandex_direct,gnrl|953233,300.04
2020-08-25,yandex_direct,ret|574813,439.84000000000003
2020-08-26,fb,gnrl|755263,188.49
2020-08-26,google_ads,lal|487809,380.15999999999997
2020-08-26,vk,lal|727027,299.61
2020-08-26,yandex_direct,gnrl|326308,75.92
2020-08-26,yandex_direct,gnrl|445275,409.22999999999996
2020-08-26,yandex_direct,gnrl|845242,143.59
2020-08-26,yandex_direct,gnrl|863656,173.62
2020-08-26,yandex_direct,gnrl|953233,124.29
2020-08-26,yandex_direct,ret|574813,144.53
2020-08-27,fb,lal|772023,716.18
2020-08-27,vk,lal|727027,131.95
2020-08-27,yandex_direct,gnrl|326308,132.96
2020-08-27,yandex_direct,gnrl|445275,160.59
2020-08-27,yandex_direct,gnrl|863656,205.62
2020-08-27,yandex_direct,gnrl|953233,16.93
2020-08-28,fb,gnrl|755263,117.56
2020-08-28,fb,lal|772023,100.98
2020-08-28,google_ads,lal|487809,140.69
2020-08-28,vk,lal|727027,416.62
2020-08-28,yandex_direct,gnrl|326308,48.85
2020-08-28,yandex_direct,gnrl|445275,100.34
2020-08-28,yandex_direct,gnrl|845242,356.42999999999995
2020-08-28,yandex_direct,gnrl|863656,862.23
2020-08-28,yandex_direct,gnrl|953233,193.22
2020-08-28,yandex_direct,ret|574813,107.69
2020-08-29,fb,gnrl|755263,103.42
2020-08-29,fb,lal|772023,100.18
2020-08-29,google_ads,lal|487809,313.14
2020-08-29,vk,lal|727027,87.32
2020-08-29,yandex_direct,gnrl|326308,101.66
2020-08-29,yandex_direct,gnrl|445275,785.7600000000001
2020-08-29,yandex_direct,gnrl|845242,119.84
2020-08-29,yandex_direct,gnrl|863656,389.34999999999997
2020-08-29,yandex_direct,gnrl|953233,116.06
2020-08-29,yandex_direct,ret|574813,109.32
2020-08-30,fb,gnrl|755263,185.35
2020-08-30,fb,lal|772023,208.33
2020-08-30,google_ads,lal|487809,135.1
2020-08-30,vk,lal|727027,332.51
2020-08-30,yandex_direct,gnrl|326308,53.08
2020-08-30,yandex_direct,gnrl|445275,144.61
2020-08-30,yandex_direct,gnrl|845242,1169.0600000000002
2020-08-30,yandex_direct,gnrl|863656,161.15
2020-08-30,yandex_direct,gnrl|953233,257.78999999999996
2020-08-30,yandex_direct,ret|574813,262.27
2020-08-31,fb,lal|772023,860.99
2020-08-31,vk,lal|727027,588.86
2020-08-31,yandex_direct,gnrl|326308,133.73
2020-08-31,yandex_direct,gnrl|445275,131.95
2020-08-31,yandex_direct,gnrl|845242,208.8
2020-08-31,yandex_direct,gnrl|863656,249.63
2020-08-31,yandex_direct,gnrl|953233,207.82999999999998
2020-08-31,yandex_direct,ret|574813,353.32
2020-09-01,fb,gnrl|755263,101.72
2020-09-01,fb,lal|772023,349.63
2020-09-01,vk,lal|727027,218.14
2020-09-01,yandex_direct,gnrl|445275,109.93
2020-09-01,yandex_direct,gnrl|845242,133.87
2020-09-01,yandex_direct,gnrl|953233,63.57
2020-09-01,yandex_direct,ret|574813,438.33000000000004
2020-09-02,fb,lal|772023,372.28
2020-09-02,google_ads,lal|487809,120.31
2020-09-02,vk,lal|727027,231.68
2020-09-02,yandex_direct,gnrl|326308,100.64
2020-09-02,yandex_direct,gnrl|445275,239.33
2020-09-02,yandex_direct,gnrl|845242,557.54
2020-09-02,yandex_direct,gnrl|863656,222.0
2020-09-02,yandex_direct,gnrl|953233,204.51999999999998
2020-09-02,yandex_direct,ret|574813,377.27
2020-09-03,fb,gnrl|755263,257.21000000000004
2020-09-03,fb,lal|772023,357.12
2020-09-03,google_ads,lal|487809,633.01
2020-09-03,vk,lal|727027,192.32
2020-09-03,yandex_direct,gnrl|326308,199.57999999999998
2020-09-03,yandex_direct,gnrl|445275,384.6
2020-09-03,yandex_direct,gnrl|845242,368.49
2020-09-03,yandex_direct,gnrl|863656,202.4
2020-09-03,yandex_direct,gnrl|953233,37.84
2020-09-03,yandex_direct,ret|574813,167.25
2020-09-04,fb,lal|772023,752.9599999999999
2020-09-04,google_ads,lal|487809,385.86
2020-09-04,vk,lal|727027,134.34
2020-09-04,yandex_direct,gnrl|326308,329.31
2020-09-04,yandex_direct,gnrl|445275,162.41
2020-09-04,yandex_direct,gnrl|845242,489.48
2020-09-04,yandex_direct,gnrl|863656,274.94
2020-09-04,yandex_direct,gnrl|953233,210.1
2020-09-04,yandex_direct,ret|574813,165.67
2020-09-05,fb,gnrl|755263,413.58
2020-09-05,fb,lal|772023,202.17
2020-09-05,google_ads,lal|487809,517.6200000000001
2020-09-05,vk,lal|727027,124.18
2020-09-05,yandex_direct,gnrl|445275,108.98
2020-09-05,yandex_direct,gnrl|953233,83.52
2020-09-05,yandex_direct,ret|574813,401.69
2020-09-06,fb,gnrl|755263,22.4
2020-09-06,fb,lal|772023,587.21
2020-09-06,google_ads,lal|487809,229.19
2020-09-06,vk,lal|727027,503.11
2020-09-06,yandex_direct,gnrl|326308,356.78999999999996
2020-09-06,yandex_direct,gnrl|845242,443.86
2020-09-06,yandex_direct,gnrl|863656,176.45
2020-09-06,yandex_direct,gnrl|953233,250.07999999999998
2020-09-06,yandex_direct,ret|574813,462.6
2020-09-07,fb,gnrl|755263,420.77
2020-09-07,fb,lal|772023,407.47
2020-09-07,google_ads,lal|487809,708.5699999999999
2020-09-07,vk,lal|727027,179.09
2020-09-07,yandex_direct,gnrl|326308,124.81
2020-09-07,yandex_direct,gnrl|445275,398.99
2020-09-07,yandex_direct,gnrl|845242,330.76
2020-09-07,yandex_direct,gnrl|863656,298.63
2020-09-07,yandex_direct,gnrl|953233,306.03999999999996
2020-09-07,yandex_direct,ret|574813,366.8
2020-09-08,fb,gnrl|755263,127.55
2020-09-08,google_ads,lal|487809,285.17
2020-09-08,vk,lal|727027,135.31
2020-09-08,yandex_direct,gnrl|326308,284.6
2020-09-08,yandex_direct,gnrl|445275,139.58
2020-09-08,yandex_direct,gnrl|845242,169.51
2020-09-08,yandex_direct,gnrl|863656,63.97
2020-09-08,yandex_direct,ret|574813,131.76
2020-09-09,fb,lal|772023,621.36
2020-09-09,google_ads,lal|487809,239.25
2020-09-09,yandex_direct,gnrl|326308,86.84
2020-09-09,yandex_direct,gnrl|445275,148.9
2020-09-09,yandex_direct,gnrl|845242,365.8299999999999
2020-09-09,yandex_direct,gnrl|863656,487.44
2020-09-09,yandex_direct,gnrl|953233,333.69
2020-09-09,yandex_direct,ret|574813,260.42
2020-09-10,fb,gnrl|755263,200.63
2020-09-10,fb,lal|772023,135.48
2020-09-10,vk,lal|727027,130.58
2020-09-10,yandex_direct,gnrl|326308,148.51999999999998
2020-09-10,yandex_direct,gnrl|445275,455.93000000000006
2020-09-10,yandex_direct,gnrl|845242,508.69
2020-09-10,yandex_direct,gnrl|863656,164.51
2020-09-10,yandex_direct,gnrl|953233,103.54
2020-09-10,yandex_direct,ret|574813,831.36
2020-09-11,fb,gnrl|755263,206.38
2020-09-11,google_ads,lal|487809,184.13
2020-09-11,vk,lal|727027,243.98999999999998
2020-09-11,yandex_direct,gnrl|445275,239.43
2020-09-11,yandex_direct,gnrl|845242,476.03000000000003
2020-09-11,yandex_direct,gnrl|863656,293.77
2020-09-11,yandex_direct,ret|574813,186.1
2020-09-12,fb,gnrl|755263,73.02
2020-09-12,fb,lal|772023,680.49
2020-09-12,google_ads,lal|487809,403.32
2020-09-12,vk,lal|727027,401.06
2020-09-12,yandex_direct,gnrl|326308,295.31
2020-09-12,yandex_direct,gnrl|445275,229.35
2020-09-12,yandex_direct,gnrl|863656,133.14
2020-09-12,yandex_direct,gnrl|953233,58.4
2020-09-12,yandex_direct,ret|574813,174.48
2020-09-13,fb,gnrl|755263,140.10999999999999
2020-09-13,fb,lal|772023,309.46000000000004
2020-09-13,vk,lal|727027,263.16
2020-09-13,yandex_direct,gnrl|326308,359.49
2020-09-13,yandex_direct,gnrl|445275,63.22
2020-09-13,yandex_direct,gnrl|845242,395.73
2020-09-13,yandex_direct,gnrl|863656,88.86
2020-09-13,yandex_direct,gnrl|953233,362.28
2020-09-13,yandex_direct,ret|574813,298.08
2020-09-14,fb,lal|772023,361.55
2020-09-14,google_ads,lal|487809,144.51
2020-09-14,vk,lal|727027,187.41
2020-09-14,yandex_direct,gnrl|326308,167.89
2020-09-14,yandex_direct,gnrl|445275,412.59000000000003
2020-09-14,yandex_direct,gnrl|845242,151.9
2020-09-14,yandex_direct,gnrl|863656,72.07
2020-09-14,yandex_direct,gnrl|953233,145.8
2020-09-15,fb,gnrl|755263,149.9
2020-09-15,fb,lal|772023,336.52
2020-09-15,google_ads,lal|487809,144.74
2020-09-15,vk,lal|727027,306.37
2020-09-15,yandex_direct,gnrl|326308,400.22999999999996
2020-09-15,yandex_direct,gnrl|445275,23.24
2020-09-15,yandex_direct,gnrl|845242,240.5
2020-09-15,yandex_direct,gnrl|863656,250.38
2020-09-15,yandex_direct,gnrl|953233,73.89
2020-09-15,yandex_direct,ret|574813,236.35000000000002
2020-09-16,fb,gnrl|755263,117.65
2020-09-16,fb,lal|772023,336.82
2020-09-16,google_ads,lal|487809,577.7
2020-09-16,vk,lal|727027,154.35
2020-09-16,yandex_direct,gnrl|326308,240.29
2020-09-16,yandex_direct,gnrl|845242,724.0699999999999
2020-09-16,yandex_direct,gnrl|863656,613.95
2020-09-16,yandex_direct,ret|574813,250.67
2020-09-17,fb,gnrl|755263,371.63
2020-09-17,google_ads,lal|487809,497.15999999999997
2020-09-17,vk,lal|727027,169.69
2020-09-17,yandex_direct,gnrl|326308,144.55
2020-09-17,yandex_direct,gnrl|445275,199.04999999999998
2020-09-17,yandex_direct,gnrl|845242,141.09
2020-09-17,yandex_direct,gnrl|863656,227.54
2020-09-17,yandex_direct,gnrl|953233,286.87
2020-09-17,yandex_direct,ret|574813,405.45000000000005
2020-09-18,fb,gnrl|755263,190.97000000000003
2020-09-18,fb,lal|772023,445.73
2020-09-18,google_ads,lal|487809,173.85
2020-09-18,vk,lal|727027,590.3699999999999
2020-09-18,yandex_direct,gnrl|326308,81.7
2020-09-18,yandex_direct,gnrl|445275,315.12
2020-09-18,yandex_direct,gnrl|845242,172.33
2020-09-18,yandex_direct,gnrl|863656,193.57
2020-09-18,yandex_direct,gnrl|953233,89.52
2020-09-18,yandex_direct,ret|574813,376.68
2020-09-19,fb,gnrl|755263,86.3
2020-09-19,fb,lal|772023,394.21000000000004
2020-09-19,google_ads,lal|487809,346.27
2020-09-19,vk,lal|727027,212.32999999999998
2020-09-19,yandex_direct,gnrl|326308,312.84000000000003
2020-09-19,yandex_direct,gnrl|445275,153.45
2020-09-19,yandex_direct,gnrl|845242,291.53000000000003
2020-09-19,yandex_direct,gnrl|863656,600.22
2020-09-19,yandex_direct,gnrl|953233,121.4
2020-09-19,yandex_direct,ret|574813,150.18
2020-09-20,fb,gnrl|755263,53.51
2020-09-20,fb,lal|772023,111.06
2020-09-20,google_ads,lal|487809,363.40999999999997
2020-09-20,vk,lal|727027,204.13
2020-09-20,yandex_direct,gnrl|326308,470.5
2020-09-20,yandex_direct,gnrl|445275,107.22
2020-09-20,yandex_direct,gnrl|845242,313.81
2020-09-20,yandex_direct,gnrl|863656,92.98
2020-09-20,yandex_direct,gnrl|953233,175.21000000000004
2020-09-21,fb,gnrl|755263,323.95
2020-09-21,google_ads,lal|487809,188.12
2020-09-21,vk,lal|727027,137.45
2020-09-21,yandex_direct,gnrl|326308,114.73
2020-09-21,yandex_direct,gnrl|445275,49.22
2020-09-21,yandex_direct,gnrl|845242,457.08
2020-09-21,yandex_direct,gnrl|863656,368.02
2020-09-21,yandex_direct,ret|574813,415.59000000000003
2020-09-22,fb,gnrl|755263,106.56
2020-09-22,fb,lal|772023,160.59
2020-09-22,google_ads,lal|487809,446.57000000000005
2020-09-22,vk,lal|727027,148.21
2020-09-22,yandex_direct,gnrl|326308,359.88
2020-09-22,yandex_direct,gnrl|845242,547.82
2020-09-22,yandex_direct,gnrl|863656,314.13
2020-09-22,yandex_direct,gnrl|953233,443.7
2020-09-22,yandex_direct,ret|574813,94.09
2020-09-23,fb,gnrl|755263,198.19
2020-09-23,fb,lal|772023,180.21
2020-09-23,google_ads,lal|487809,322.75
2020-09-23,vk,lal|727027,975.31
2020-09-23,yandex_direct,gnrl|326308,300.11
2020-09-23,yandex_direct,gnrl|445275,604.4499999999999
2020-09-23,yandex_direct,gnrl|845242,340.36
2020-09-23,yandex_direct,gnrl|863656,90.51
2020-09-23,yandex_direct,gnrl|953233,350.11
2020-09-23,yandex_direct,ret|574813,110.7
2020-09-24,fb,gnrl|755263,110.74000000000001
2020-09-24,fb,lal|772023,289.43
2020-09-24,google_ads,lal|487809,611.78
2020-09-24,vk,lal|727027,122.72
2020-09-24,yandex_direct,gnrl|326308,226.57
2020-09-24,yandex_direct,gnrl|445275,141.17
2020-09-24,yandex_direct,gnrl|845242,193.45
2020-09-24,yandex_direct,gnrl|863656,540.77
2020-09-24,yandex_direct,gnrl|953233,91.82
2020-09-24,yandex_direct,ret|574813,612.1899999999999
2020-09-25,fb,gnrl|755263,94.93
2020-09-25,fb,lal|772023,130.58
2020-09-25,google_ads,lal|487809,533.83
2020-09-25,vk,lal|727027,26.02
2020-09-25,yandex_direct,gnrl|326308,159.02
2020-09-25,yandex_direct,gnrl|445275,283.99
2020-09-25,yandex_direct,gnrl|953233,298.43
2020-09-25,yandex_direct,ret|574813,398.45000000000005
2020-09-26,fb,gnrl|755263,117.07
2020-09-26,fb,lal|772023,157.44
2020-09-26,google_ads,lal|487809,210.93
2020-09-26,yandex_direct,gnrl|326308,140.77
2020-09-26,yandex_direct,gnrl|445275,157.01
2020-09-26,yandex_direct,gnrl|845242,518.92
2020-09-26,yandex_direct,gnrl|953233,300.68
2020-09-26,yandex_direct,ret|574813,150.2
2020-09-27,fb,gnrl|755263,278.64
2020-09-27,fb,lal|772023,684.5
2020-09-27,google_ads,lal|487809,632.6700000000001
2020-09-27,vk,lal|727027,264.02
2020-09-27,yandex_direct,gnrl|326308,377.31999999999994
2020-09-27,yandex_direct,gnrl|845242,321.88
